full_country_year,country_full,year_full,country,year,MPI,var_sample,A_int,A_avg,A_avg_raw,A_int_rank,centrality_w_norm,centrality_w_norm_rank,full_names,,,,,,,
Iraq 2011,Iraq,2011,irq,11,0.092164115,d_sani_01,0.006166259,0.010406302,0.085997856,5,0.090712345,6,Sanitation,,,,,,,
Iraq 2011,Iraq,2011,irq,11,0.092164115,d_hsg_01,0.014830081,0.022608256,0.077334035,3,0.185693296,2,Housing,,,,,,,
Iraq 2011,Iraq,2011,irq,11,0.092164115,d_ckfl_01,0.001169673,0.004620387,0.090994442,9,0.041617477,7,Cooking fuel,,,,,,,
Iraq 2011,Iraq,2011,irq,11,0.092164115,d_asst_01,0.000706733,0.002381321,0.091457382,10,0.022966541,10,Assets,,,,,,,
Kyrgyz Republic 2006,Kyrgyz Republic,2006,kgz,6,0.176288344,d_cm_01,0.013098698,0.027253514,0.163189646,5,0.083276887,5,Child mortality,,,,,,,
Kyrgyz Republic 2006,Kyrgyz Republic,2006,kgz,6,0.176288344,d_nutr_01,0.012474127,0.023004021,0.163814217,6,0.070736798,6,Nutrition,,,,,,,
Kyrgyz Republic 2006,Kyrgyz Republic,2006,kgz,6,0.176288344,d_satt_01,0.003976991,0.008083739,0.172311353,8,0.025017664,8,School attendance,,,,,,,
Kyrgyz Republic 2006,Kyrgyz Republic,2006,kgz,6,0.176288344,d_educ_01,0.00015665,0.000241172,0.176131694,10,0.000728576,10,Schooling,,,,,,,
Kyrgyz Republic 2006,Kyrgyz Republic,2006,kgz,6,0.176288344,d_elct_01,0.00042398,0.001044556,0.175864364,9,0.003225007,9,Electricity,,,,,,,
Kyrgyz Republic 2006,Kyrgyz Republic,2006,kgz,6,0.176288344,d_wtr_01,0.016045086,0.038239414,0.160243258,4,0.113901928,4,Drinking water,,,,,,,
Kyrgyz Republic 2006,Kyrgyz Republic,2006,kgz,6,0.176288344,d_sani_01,0.006690412,0.01406783,0.169597932,7,0.043600252,7,Sanitation,,,,,,,
Kyrgyz Republic 2006,Kyrgyz Republic,2006,kgz,6,0.176288344,d_hsg_01,0.062382747,0.088986199,0.113905597,1,0.294930613,1,Housing,,,,,,,
Kyrgyz Republic 2006,Kyrgyz Republic,2006,kgz,6,0.176288344,d_ckfl_01,0.043974977,0.080290294,0.132313367,2,0.24713251,2,Cooking fuel,,,,,,,
Kyrgyz Republic 2006,Kyrgyz Republic,2006,kgz,6,0.176288344,d_asst_01,0.017064676,0.038931137,0.159223668,3,0.117449765,3,Assets,,,,,,,
Liberia 2007,Liberia,2007,lbr,7,0.606502268,d_cm_01,0.010903787,0.069393384,0.595598481,10,0.020210796,10,Child mortality,,,,,,,
Liberia 2007,Liberia,2007,lbr,7,0.606502268,d_nutr_01,0.042317917,0.2532861,0.564184351,7,0.073645121,7,Nutrition,,,,,,,
Liberia 2007,Liberia,2007,lbr,7,0.606502268,d_satt_01,0.058854702,0.336432995,0.547647566,6,0.098076473,6,School attendance,,,,,,,
Liberia 2007,Liberia,2007,lbr,7,0.606502268,d_educ_01,0.036025167,0.230123721,0.570477101,9,0.066804335,8,Schooling,,,,,,,
Liberia 2007,Liberia,2007,lbr,7,0.606502268,d_elct_01,0.096644533,0.501990653,0.509857735,2,0.148171924,2,Electricity,,,,,,,
Liberia 2007,Liberia,2007,lbr,7,0.606502268,d_wtr_01,0.036549234,0.229072961,0.569953034,8,0.066565803,9,Drinking water,,,,,,,
Liberia 2007,Liberia,2007,lbr,7,0.606502268,d_sani_01,0.088434378,0.479535834,0.518067889,3,0.14072858,3,Sanitation,,,,,,,
Liberia 2007,Liberia,2007,lbr,7,0.606502268,d_hsg_01,0.066540737,0.397298739,0.539961531,5,0.115502319,5,Housing,,,,,,,
Liberia 2007,Liberia,2007,lbr,7,0.606502268,d_ckfl_01,0.099578156,0.50521126,0.506924112,1,0.149651044,1,Cooking fuel,,,,,,,
Liberia 2007,Liberia,2007,lbr,7,0.606502268,d_asst_01,0.070653657,0.414308148,0.535848611,4,0.120643605,4,Assets,,,,,,,
Liberia 2013,Liberia,2013,lbr,13,0.51639701,d_cm_01,0.008544426,0.047246452,0.507852584,10,0.018638973,10,Child mortality,,,,,,,
Liberia 2013,Liberia,2013,lbr,13,0.51639701,d_nutr_01,0.035452241,0.181004367,0.480944769,7,0.071302591,7,Nutrition,,,,,,,
Liberia 2013,Liberia,2013,lbr,13,0.51639701,d_satt_01,0.024660385,0.136051584,0.491736626,9,0.053676951,9,School attendance,,,,,,,
Liberia 2013,Liberia,2013,lbr,13,0.51639701,d_educ_01,0.031131532,0.179395963,0.485265479,8,0.070653267,8,Schooling,,,,,,,
Liberia 2013,Liberia,2013,lbr,13,0.51639701,d_elct_01,0.090494785,0.402066727,0.425902226,2,0.161350581,2,Electricity,,,,,,,
Liberia 2013,Liberia,2013,lbr,13,0.51639701,d_wtr_01,0.038473667,0.205109017,0.477923344,6,0.080863739,6,Drinking water,,,,,,,
Liberia 2013,Liberia,2013,lbr,13,0.51639701,d_sani_01,0.08304317,0.384080549,0.433353841,3,0.153282012,3,Sanitation,,,,,,,
Liberia 2013,Liberia,2013,lbr,13,0.51639701,d_hsg_01,0.059943375,0.314177896,0.456453635,4,0.123774421,4,Housing,,,,,,,
Liberia 2013,Liberia,2013,lbr,13,0.51639701,d_ckfl_01,0.09921846,0.415595023,0.41717855,1,0.168427818,1,Cooking fuel,,,,,,,
Liberia 2013,Liberia,2013,lbr,13,0.51639701,d_asst_01,0.04543497,0.2491108,0.47096204,5,0.098029647,5,Assets,,,,,,,
Belize 2016,Belize,2016,blz,16,0.086663891,d_cm_01,0.006737797,0.007984094,0.079926094,6,0.055696241,7,Child mortality,,,,,,,
Belize 2016,Belize,2016,blz,16,0.086663891,d_nutr_01,0.009469299,0.015174,0.077194592,4,0.104867675,5,Nutrition,,,,,,,
Belize 2016,Belize,2016,blz,16,0.086663891,d_satt_01,0.005329177,0.007211412,0.081334714,7,0.05151299,8,School attendance,,,,,,,
Belize 2016,Belize,2016,blz,16,0.086663891,d_educ_01,0.001981331,0.003006965,0.084682559,10,0.021581164,10,Schooling,,,,,,,
Belize 2016,Belize,2016,blz,16,0.086663891,d_elct_01,0.008624116,0.01998241,0.078039775,5,0.134852826,4,Electricity,,,,,,,
Belize 2016,Belize,2016,blz,16,0.086663891,d_wtr_01,0.004268251,0.006576989,0.08239564,9,0.045816828,9,Drinking water,,,,,,,
Belize 2016,Belize,2016,blz,16,0.086663891,d_sani_01,0.013307685,0.020453929,0.073356206,3,0.145441249,3,Sanitation,,,,,,,
Belize 2016,Belize,2016,blz,16,0.086663891,d_hsg_01,0.01742172,0.025888204,0.069242171,1,0.184653189,2,Housing,,,,,,,
Belize 2016,Belize,2016,blz,16,0.086663891,d_ckfl_01,0.015077948,0.027289682,0.071585943,2,0.188380845,1,Cooking fuel,,,,,,,
Belize 2016,Belize,2016,blz,16,0.086663891,d_asst_01,0.004446567,0.009575027,0.082217323,8,0.067196992,6,Assets,,,,,,,
Armenia 2010,Armenia,2010,arm,10,0.042538108,d_cm_01,0.000605081,0.000515823,0.041933027,8,0.020690876,9,Child mortality,,,,,,,
Armenia 2010,Armenia,2010,arm,10,0.042538108,d_nutr_01,0.007133044,0.003259632,0.035405064,2,0.135566943,3,Nutrition,,,,,,,
Armenia 2010,Armenia,2010,arm,10,0.042538108,d_satt_01,0.001281715,0.000800502,0.041256393,6,0.029975107,7,School attendance,,,,,,,
Armenia 2010,Armenia,2010,arm,10,0.042538108,d_educ_01,0.000522515,0.000494319,0.042015593,9,0.023980043,8,Schooling,,,,,,,
Armenia 2010,Armenia,2010,arm,10,0.042538108,d_elct_01,0.00014619,0.000179584,0.042391918,10,0.010104713,10,Electricity,,,,,,,
Armenia 2010,Armenia,2010,arm,10,0.042538108,d_wtr_01,0.00569019,0.004837016,0.036847918,3,0.1760076,2,Drinking water,,,,,,,
Armenia 2010,Armenia,2010,arm,10,0.042538108,d_sani_01,0.021192872,0.008322438,0.021345236,1,0.424323697,1,Sanitation,,,,,,,
Armenia 2010,Armenia,2010,arm,10,0.042538108,d_hsg_01,0.003195252,0.001530917,0.039342856,4,0.069425661,4,Housing,,,,,,,
Armenia 2010,Armenia,2010,arm,10,0.042538108,d_ckfl_01,0.001577542,0.00137693,0.040960566,5,0.055302593,5,Cooking fuel,,,,,,,
Armenia 2010,Armenia,2010,arm,10,0.042538108,d_asst_01,0.001193707,0.001064965,0.041344401,7,0.054622768,6,Assets,,,,,,,
Nigeria 2018,Nigeria,2018,nga,18,0.390425872,d_cm_01,0.014914548,0.072893083,0.375511324,10,0.042100122,10,Child mortality,,,,,,,
Nigeria 2018,Nigeria,2018,nga,18,0.390425872,d_nutr_01,0.044168144,0.185548218,0.346257728,3,0.108043396,5,Nutrition,,,,,,,
Nigeria 2018,Nigeria,2018,nga,18,0.390425872,d_satt_01,0.025052221,0.135422917,0.365373651,7,0.078430273,7,School attendance,,,,,,,
Nigeria 2018,Nigeria,2018,nga,18,0.390425872,d_educ_01,0.020086797,0.117365319,0.370339075,8,0.06793352,8,Schooling,,,,,,,
Nigeria 2018,Nigeria,2018,nga,18,0.390425872,d_elct_01,0.042191328,0.204807163,0.348234544,4,0.11831045,3,Electricity,,,,,,,
Nigeria 2018,Nigeria,2018,nga,18,0.390425872,d_wtr_01,0.041414346,0.169006777,0.349011525,5,0.098601421,6,Drinking water,,,,,,,
Nigeria 2018,Nigeria,2018,nga,18,0.390425872,d_sani_01,0.065835119,0.239396177,0.324590752,2,0.141901695,2,Sanitation,,,,,,,
Nigeria 2018,Nigeria,2018,nga,18,0.390425872,d_hsg_01,0.040957299,0.202357836,0.349468573,6,0.116878082,4,Housing,,,,,,,
Nigeria 2018,Nigeria,2018,nga,18,0.390425872,d_ckfl_01,0.076602494,0.282436847,0.313823377,1,0.168457696,1,Cooking fuel,,,,,,,
Nigeria 2018,Nigeria,2018,nga,18,0.390425872,d_asst_01,0.019203574,0.102295137,0.371222298,9,0.059343346,9,Assets,,,,,,,
Ghana 2018,Ghana,2018,gha,18,0.295610634,d_cm_01,0.004616788,0.016437681,0.290993846,10,0.018223819,10,Child mortality,,,,,,,
Ghana 2018,Ghana,2018,gha,18,0.295610634,d_nutr_01,0.018838228,0.063085914,0.276772406,6,0.069352965,6,Nutrition,,,,,,,
Ghana 2018,Ghana,2018,gha,18,0.295610634,d_satt_01,0.009623882,0.039709408,0.285986752,9,0.044710753,9,School attendance,,,,,,,
Ghana 2018,Ghana,2018,gha,18,0.295610634,d_educ_01,0.01441638,0.059473962,0.281194254,8,0.066617,7,Schooling,,,,,,,
Ghana 2018,Ghana,2018,gha,18,0.295610634,d_elct_01,0.019562188,0.077261728,0.276048446,5,0.086297554,5,Electricity,,,,,,,
Ghana 2018,Ghana,2018,gha,18,0.295610634,d_wtr_01,0.024573426,0.088099676,0.271037208,4,0.097731964,4,Drinking water,,,,,,,
Ghana 2018,Ghana,2018,gha,18,0.295610634,d_sani_01,0.079025647,0.186260132,0.216584987,2,0.21579767,2,Sanitation,,,,,,,
Ghana 2018,Ghana,2018,gha,18,0.295610634,d_hsg_01,0.024674514,0.093973394,0.27093612,3,0.104706531,3,Housing,,,,,,,
Ghana 2018,Ghana,2018,gha,18,0.295610634,d_ckfl_01,0.084442675,0.198557283,0.211167959,1,0.231833467,1,Cooking fuel,,,,,,,
Ghana 2018,Ghana,2018,gha,18,0.295610634,d_asst_01,0.015836906,0.058438885,0.279773728,7,0.064728277,8,Assets,,,,,,,
Pakistan 2018,Pakistan,2018,pak,18,0.267013284,d_cm_01,0.0076908,0.024896229,0.259322484,10,0.02520005,10,Child mortality,,,,,,,
Pakistan 2018,Pakistan,2018,pak,18,0.267013284,d_nutr_01,0.039797206,0.121164536,0.227216078,3,0.126281666,3,Nutrition,,,,,,,
Pakistan 2018,Pakistan,2018,pak,18,0.267013284,d_satt_01,0.028450254,0.108572062,0.23856303,5,0.110608227,6,School attendance,,,,,,,
Pakistan 2018,Pakistan,2018,pak,18,0.267013284,d_educ_01,0.027837022,0.113959543,0.239176262,6,0.116031627,5,Schooling,,,,,,,
Pakistan 2018,Pakistan,2018,pak,18,0.267013284,d_elct_01,0.007817986,0.043907345,0.259195298,9,0.044626441,9,Electricity,,,,,,,
Pakistan 2018,Pakistan,2018,pak,18,0.267013284,d_wtr_01,0.012940648,0.047819515,0.254072636,8,0.049175081,8,Drinking water,,,,,,,
Pakistan 2018,Pakistan,2018,pak,18,0.267013284,d_sani_01,0.029985242,0.115859118,0.237028042,4,0.118779819,4,Sanitation,,,,,,,
Pakistan 2018,Pakistan,2018,pak,18,0.267013284,d_hsg_01,0.04642285,0.160604496,0.220590434,2,0.16602165,2,Housing,,,,,,,
Pakistan 2018,Pakistan,2018,pak,18,0.267013284,d_ckfl_01,0.051589814,0.165901069,0.21542347,1,0.173696239,1,Cooking fuel,,,,,,,
Pakistan 2018,Pakistan,2018,pak,18,0.267013284,d_asst_01,0.014481462,0.068216461,0.252531822,7,0.0695792,7,Assets,,,,,,,
Congo 2015,Congo,2015,cog,15,0.300325241,d_cm_01,0.004329142,0.017502462,0.295996098,10,0.016010291,10,Child mortality,,,,,,,
Congo 2015,Congo,2015,cog,15,0.300325241,d_nutr_01,0.019642101,0.070136907,0.28068314,7,0.064330829,7,Nutrition,,,,,,,
Congo 2015,Congo,2015,cog,15,0.300325241,d_satt_01,0.004819819,0.021872717,0.295505422,9,0.020189699,9,School attendance,,,,,,,
Congo 2015,Congo,2015,cog,15,0.300325241,d_educ_01,0.010731455,0.053437867,0.289593786,8,0.049301699,8,Schooling,,,,,,,
Congo 2015,Congo,2015,cog,15,0.300325241,d_elct_01,0.038074252,0.157213285,0.262250988,3,0.143989228,3,Electricity,,,,,,,
Congo 2015,Congo,2015,cog,15,0.300325241,d_wtr_01,0.027350597,0.112150486,0.272974644,5,0.102865293,5,Drinking water,,,,,,,
Congo 2015,Congo,2015,cog,15,0.300325241,d_sani_01,0.076382669,0.197530337,0.223942572,1,0.192610475,1,Sanitation,,,,,,,
Congo 2015,Congo,2015,cog,15,0.300325241,d_hsg_01,0.035660255,0.148101412,0.264664986,4,0.135389166,4,Housing,,,,,,,
Congo 2015,Congo,2015,cog,15,0.300325241,d_ckfl_01,0.061708369,0.194486901,0.238616872,2,0.183358681,2,Cooking fuel,,,,,,,
Congo 2015,Congo,2015,cog,15,0.300325241,d_asst_01,0.021626581,0.100554115,0.27869866,6,0.091954639,6,Assets,,,,,,,
Philippines  2017,Philippines ,2017,phl,17,0.171998312,d_cm_01,0.001846627,0.003763849,0.170151685,8,0.01052303,8,Child mortality,,,,,,,
Philippines  2017,Philippines ,2017,phl,17,0.171998312,d_educ_01,0.004665506,0.016930429,0.167332806,7,0.049011209,7,Schooling,,,,,,,
Philippines  2017,Philippines ,2017,phl,17,0.171998312,d_elct_01,0.008764333,0.030175979,0.163233979,5,0.08540133,5,Electricity,,,,,,,
Philippines  2017,Philippines ,2017,phl,17,0.171998312,d_wtr_01,0.00874352,0.025071009,0.163254792,6,0.07066003,6,Drinking water,,,,,,,
Philippines  2017,Philippines ,2017,phl,17,0.171998312,d_sani_01,0.028267305,0.057058573,0.143731007,3,0.161365337,3,Sanitation,,,,,,,
Philippines  2017,Philippines ,2017,phl,17,0.171998312,d_hsg_01,0.040711365,0.077502969,0.131286947,2,0.219419398,2,Housing,,,,,,,
Philippines  2017,Philippines ,2017,phl,17,0.171998312,d_ckfl_01,0.062772102,0.088930754,0.10922621,1,0.274013239,1,Cooking fuel,,,,,,,
Philippines  2017,Philippines ,2017,phl,17,0.171998312,d_asst_01,0.016227554,0.045975733,0.155770757,4,0.129606428,4,Assets,,,,,,,
Montenegro 2018,Montenegro,2018,mne,18,0.056185303,d_cm_01,0.001793821,0.00203597,0.054391481,6,0.043001721,7,Child mortality,,,,,,,
Montenegro 2018,Montenegro,2018,mne,18,0.056185303,d_nutr_01,0.002382228,0.002285752,0.053803075,4,0.059591219,5,Nutrition,,,,,,,
Montenegro 2018,Montenegro,2018,mne,18,0.056185303,d_satt_01,0.001184365,0.001918292,0.055000937,7,0.056027963,6,School attendance,,,,,,,
Montenegro 2018,Montenegro,2018,mne,18,0.056185303,d_educ_01,0.002212489,0.002652295,0.053972814,5,0.075894971,4,Schooling,,,,,,,
Montenegro 2018,Montenegro,2018,mne,18,0.056185303,d_elct_01,0.000120058,0.000359333,0.056065245,10,0.020757869,10,Electricity,,,,,,,
Montenegro 2018,Montenegro,2018,mne,18,0.056185303,d_wtr_01,0.001024256,0.000956717,0.055161046,8,0.039751056,8,Drinking water,,,,,,,
Montenegro 2018,Montenegro,2018,mne,18,0.056185303,d_sani_01,0.004423521,0.004532488,0.051761782,2,0.103009862,3,Sanitation,,,,,,,
Montenegro 2018,Montenegro,2018,mne,18,0.056185303,d_hsg_01,0.003572299,0.004043635,0.052613004,3,0.120570451,2,Housing,,,,,,,
Montenegro 2018,Montenegro,2018,mne,18,0.056185303,d_ckfl_01,0.039348253,0.011558432,0.01683705,1,0.458528968,1,Cooking fuel,,,,,,,
Montenegro 2018,Montenegro,2018,mne,18,0.056185303,d_asst_01,0.000124013,0.000421214,0.056061289,9,0.02286592,9,Assets,,,,,,,
Senegal 2019,Senegal,2019,sen,19,0.325036938,d_cm_01,0.006705244,0.025678587,0.318331694,10,0.020426165,10,Child mortality,,,,,,,
Senegal 2019,Senegal,2019,sen,19,0.325036938,d_nutr_01,0.031097851,0.114705737,0.293939087,5,0.091852727,6,Nutrition,,,,,,,
Senegal 2019,Senegal,2019,sen,19,0.325036938,d_satt_01,0.056146231,0.185473558,0.268890706,2,0.151572607,2,School attendance,,,,,,,
Senegal 2019,Senegal,2019,sen,19,0.325036938,d_educ_01,0.036769341,0.145809483,0.288267597,4,0.117404772,4,Schooling,,,,,,,
Senegal 2019,Senegal,2019,sen,19,0.325036938,d_elct_01,0.029708857,0.138402132,0.295328081,6,0.111495215,5,Electricity,,,,,,,
Senegal 2019,Senegal,2019,sen,19,0.325036938,d_wtr_01,0.02063892,0.091026036,0.304398018,7,0.073895685,7,Drinking water,,,,,,,
Senegal 2019,Senegal,2019,sen,19,0.325036938,d_sani_01,0.040166179,0.154183162,0.284870758,3,0.125839227,3,Sanitation,,,,,,,
Senegal 2019,Senegal,2019,sen,19,0.325036938,d_hsg_01,0.017593527,0.089247882,0.307443411,8,0.072117601,8,Housing,,,,,,,
Senegal 2019,Senegal,2019,sen,19,0.325036938,d_ckfl_01,0.074668171,0.224484731,0.250368767,1,0.188727697,1,Cooking fuel,,,,,,,
Senegal 2019,Senegal,2019,sen,19,0.325036938,d_asst_01,0.011542617,0.0572152,0.313494321,9,0.046668302,9,Assets,,,,,,,
Kenya 2014,Kenya,2014,ken,14,0.445194153,d_cm_01,0.003794002,0.018688995,0.441400151,10,0.009977765,10,Child mortality,,,,,,,
Kenya 2014,Kenya,2014,ken,14,0.445194153,d_nutr_01,0.021904515,0.107489385,0.423289638,7,0.057336283,7,Nutrition,,,,,,,
Kenya 2014,Kenya,2014,ken,14,0.445194153,d_satt_01,0.00554426,0.032837143,0.439649893,9,0.018025664,9,School attendance,,,,,,,
Kenya 2014,Kenya,2014,ken,14,0.445194153,d_educ_01,0.010142254,0.058425905,0.435051899,8,0.031738809,8,Schooling,,,,,,,
Kenya 2014,Kenya,2014,ken,14,0.445194153,d_elct_01,0.071639424,0.304941725,0.373554729,4,0.162953229,3,Electricity,,,,,,,
Kenya 2014,Kenya,2014,ken,14,0.445194153,d_wtr_01,0.048400865,0.222833235,0.396793288,5,0.118352442,5,Drinking water,,,,,,,
Kenya 2014,Kenya,2014,ken,14,0.445194153,d_sani_01,0.0753284,0.295236371,0.369865753,3,0.159341917,4,Sanitation,,,,,,,
Kenya 2014,Kenya,2014,ken,14,0.445194153,d_hsg_01,0.096847159,0.345437412,0.348346993,1,0.189706456,1,Housing,,,,,,,
Kenya 2014,Kenya,2014,ken,14,0.445194153,d_ckfl_01,0.084534676,0.330175612,0.360659477,2,0.178447559,2,Cooking fuel,,,,,,,
Kenya 2014,Kenya,2014,ken,14,0.445194153,d_asst_01,0.027058598,0.138654338,0.418135555,6,0.074119876,6,Assets,,,,,,,
Cameroon 2011,Cameroon,2011,cmr,11,0.415665926,d_cm_01,0.013007202,0.066014913,0.402658724,10,0.033588981,10,Child mortality,,,,,,,
Cameroon 2011,Cameroon,2011,cmr,11,0.415665926,d_nutr_01,0.033132403,0.161784692,0.382533523,6,0.082265583,6,Nutrition,,,,,,,
Cameroon 2011,Cameroon,2011,cmr,11,0.415665926,d_satt_01,0.019255535,0.111010095,0.396410391,9,0.056573675,9,School attendance,,,,,,,
Cameroon 2011,Cameroon,2011,cmr,11,0.415665926,d_educ_01,0.025193848,0.145268389,0.390472078,8,0.073865382,8,Schooling,,,,,,,
Cameroon 2011,Cameroon,2011,cmr,11,0.415665926,d_elct_01,0.048487106,0.251838734,0.36717882,4,0.127409683,4,Electricity,,,,,,,
Cameroon 2011,Cameroon,2011,cmr,11,0.415665926,d_wtr_01,0.047398154,0.223754084,0.368267772,5,0.113953004,5,Drinking water,,,,,,,
Cameroon 2011,Cameroon,2011,cmr,11,0.415665926,d_sani_01,0.060401638,0.249081655,0.355264288,2,0.128484861,3,Sanitation,,,,,,,
Cameroon 2011,Cameroon,2011,cmr,11,0.415665926,d_hsg_01,0.055359297,0.266589121,0.360306629,3,0.135844753,2,Housing,,,,,,,
Cameroon 2011,Cameroon,2011,cmr,11,0.415665926,d_ckfl_01,0.083355022,0.314917359,0.332310904,1,0.165899964,1,Cooking fuel,,,,,,,
Cameroon 2011,Cameroon,2011,cmr,11,0.415665926,d_asst_01,0.03007572,0.162325372,0.385590206,7,0.082114113,7,Assets,,,,,,,
Bosnia and Herzegovina 2012,Bosnia and Herzegovina,2012,bih,12,0.096859915,d_nutr_01,0.002206053,0.001755385,0.094653862,6,0.031347174,7,Nutrition,,,,,,,
Bosnia and Herzegovina 2012,Bosnia and Herzegovina,2012,bih,12,0.096859915,d_satt_01,0.001894685,0.002047448,0.09496523,7,0.046812235,5,School attendance,,,,,,,
Bosnia and Herzegovina 2012,Bosnia and Herzegovina,2012,bih,12,0.096859915,d_educ_01,0.003929429,0.00440881,0.092930486,3,0.0924566,3,Schooling,,,,,,,
Bosnia and Herzegovina 2012,Bosnia and Herzegovina,2012,bih,12,0.096859915,d_elct_01,0.000230543,0.000430441,0.096629372,8,0.014630362,9,Electricity,,,,,,,
Bosnia and Herzegovina 2012,Bosnia and Herzegovina,2012,bih,12,0.096859915,d_wtr_01,0.002458503,0.002554608,0.094401413,5,0.044810698,6,Drinking water,,,,,,,
Bosnia and Herzegovina 2012,Bosnia and Herzegovina,2012,bih,12,0.096859915,d_sani_01,0.00635375,0.007240414,0.090506166,2,0.135836622,2,Sanitation,,,,,,,
Bosnia and Herzegovina 2012,Bosnia and Herzegovina,2012,bih,12,0.096859915,d_hsg_01,0.002478286,0.002573864,0.094381629,4,0.053284107,4,Housing,,,,,,,
Bosnia and Herzegovina 2012,Bosnia and Herzegovina,2012,bih,12,0.096859915,d_ckfl_01,0.077113225,0.015757196,0.019746691,1,0.565814791,1,Cooking fuel,,,,,,,
Bosnia and Herzegovina 2012,Bosnia and Herzegovina,2012,bih,12,0.096859915,d_asst_01,0.000195443,0.000462823,0.096664473,9,0.015007412,8,Assets,,,,,,,
Bolivia 2008,Bolivia,2008,bol,8,0.225586607,d_cm_01,0.003854491,0.014396276,0.221732116,10,0.018376974,10,Child mortality,,,,,,,
Bolivia 2008,Bolivia,2008,bol,8,0.225586607,d_nutr_01,0.016248369,0.053538057,0.209338238,6,0.06915511,8,Nutrition,,,,,,,
Bolivia 2008,Bolivia,2008,bol,8,0.225586607,d_satt_01,0.004461101,0.018319158,0.221125506,9,0.023761206,9,School attendance,,,,,,,
Bolivia 2008,Bolivia,2008,bol,8,0.225586607,d_educ_01,0.01547599,0.059966436,0.210110617,7,0.077753537,6,Schooling,,,,,,,
Bolivia 2008,Bolivia,2008,bol,8,0.225586607,d_elct_01,0.019693238,0.09030756,0.205893369,4,0.115730867,4,Electricity,,,,,,,
Bolivia 2008,Bolivia,2008,bol,8,0.225586607,d_wtr_01,0.01282601,0.057664006,0.212760596,8,0.074413326,7,Drinking water,,,,,,,
Bolivia 2008,Bolivia,2008,bol,8,0.225586607,d_sani_01,0.069728964,0.147501664,0.155857643,1,0.209529772,1,Sanitation,,,,,,,
Bolivia 2008,Bolivia,2008,bol,8,0.225586607,d_hsg_01,0.032708857,0.119131325,0.192877749,3,0.154426607,3,Housing,,,,,,,
Bolivia 2008,Bolivia,2008,bol,8,0.225586607,d_ckfl_01,0.033128877,0.123218292,0.19245773,2,0.159547846,2,Cooking fuel,,,,,,,
Bolivia 2008,Bolivia,2008,bol,8,0.225586607,d_asst_01,0.017460709,0.075410956,0.208125898,5,0.097304756,5,Assets,,,,,,,
Serbia 2019,Serbia,2019,srb,19,0.03129668,d_cm_01,0.000870029,0.000402731,0.030426651,6,0.024287045,9,Child mortality,,,,,,,
Serbia 2019,Serbia,2019,srb,19,0.03129668,d_nutr_01,0.000854588,0.000488707,0.030442092,7,0.030356612,7,Nutrition,,,,,,,
Serbia 2019,Serbia,2019,srb,19,0.03129668,d_satt_01,0.000283873,0.000307132,0.031012808,8,0.015635558,10,School attendance,,,,,,,
Serbia 2019,Serbia,2019,srb,19,0.03129668,d_educ_01,0.001978002,0.001713048,0.029318678,3,0.114397163,3,Schooling,,,,,,,
Serbia 2019,Serbia,2019,srb,19,0.03129668,d_elct_01,0.00019988,0.000231507,0.0310968,9,0.036480165,6,Electricity,,,,,,,
Serbia 2019,Serbia,2019,srb,19,0.03129668,d_wtr_01,0.001350807,0.00084047,0.029945873,5,0.050443173,5,Drinking water,,,,,,,
Serbia 2019,Serbia,2019,srb,19,0.03129668,d_sani_01,0.001701771,0.001358427,0.029594909,4,0.087115063,4,Sanitation,,,,,,,
Serbia 2019,Serbia,2019,srb,19,0.03129668,d_hsg_01,0.005244894,0.002125645,0.026051786,2,0.164038098,2,Housing,,,,,,,
Serbia 2019,Serbia,2019,srb,19,0.03129668,d_ckfl_01,0.018704626,0.004618135,0.012592054,1,0.450535218,1,Cooking fuel,,,,,,,
Serbia 2019,Serbia,2019,srb,19,0.03129668,d_asst_01,0.000108211,0.000154796,0.03118847,10,0.026711904,8,Assets,,,,,,,
Philippines  2013,Philippines ,2013,phl,13,0.214133307,d_cm_01,0.002793339,0.007896741,0.211339968,8,0.015970385,8,Child mortality,,,,,,,
Philippines  2013,Philippines ,2013,phl,13,0.214133307,d_educ_01,0.005556532,0.022194891,0.208576775,7,0.046160609,7,Schooling,,,,,,,
Philippines  2013,Philippines ,2013,phl,13,0.214133307,d_elct_01,0.015605561,0.054307044,0.198527746,5,0.10985135,5,Electricity,,,,,,,
Philippines  2013,Philippines ,2013,phl,13,0.214133307,d_wtr_01,0.011832615,0.033460824,0.202300692,6,0.068258651,6,Drinking water,,,,,,,
Philippines  2013,Philippines ,2013,phl,13,0.214133307,d_sani_01,0.037028916,0.07971566,0.177104391,3,0.163059684,3,Sanitation,,,,,,,
Philippines  2013,Philippines ,2013,phl,13,0.214133307,d_hsg_01,0.04153646,0.095557258,0.172596846,2,0.193521133,2,Housing,,,,,,,
Philippines  2013,Philippines ,2013,phl,13,0.214133307,d_ckfl_01,0.078735824,0.120032769,0.135397483,1,0.269656055,1,Cooking fuel,,,,,,,
Philippines  2013,Philippines ,2013,phl,13,0.214133307,d_asst_01,0.02104406,0.066026047,0.193089247,4,0.133522133,4,Assets,,,,,,,
Belize 2011,Belize,2011,blz,11,0.093165973,d_cm_01,0.008328657,0.009993331,0.084837316,5,0.057904532,8,Child mortality,,,,,,,
